2026-06-19 23:34:10,405 | DEBUG | app.services.application_service | Company Name: Google
2026-06-20 09:33:16,104 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 22, 'user_id': 3}
2026-06-20 09:33:16,104 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C7E50>
2026-06-20 09:33:16,104 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,104 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C7E50>
2026-06-20 09:33:16,104 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D113396250>
2026-06-20 09:33:16,104 | DEBUG | app.repos.application_repository | company name after refresh: Company 4
2026-06-20 09:33:16,116 | DEBUG | app.services.application_service | Application company ID: 22
2026-06-20 09:33:16,116 | DEBUG | app.services.application_service | Application name attr: Company 4
2026-06-20 09:33:16,116 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C7E50>
2026-06-20 09:33:16,116 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B230>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 104088, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 22, 'role': 'Developer', 'id': 22, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 104088, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D113396250>}
2026-06-20 09:33:16,116 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D113396250>
2026-06-20 09:33:16,116 | DEBUG | app.api.applications | Route company_name: Company 4
2026-06-20 09:33:16,120 | DEBUG | app.services.application_service | Company Name: Company 5
2026-06-20 09:33:16,132 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,135 | DEBUG | app.services.application_service | company CREATED: ID is 23, name=Company 5
2026-06-20 09:33:16,135 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 23, 'user_id': 3}
2026-06-20 09:33:16,135 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133C7250>
2026-06-20 09:33:16,135 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,135 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133C7250>
2026-06-20 09:33:16,135 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D1133979D0>
2026-06-20 09:33:16,135 | DEBUG | app.repos.application_repository | company name after refresh: Company 5
2026-06-20 09:33:16,135 | DEBUG | app.services.application_service | Application company ID: 23
2026-06-20 09:33:16,135 | DEBUG | app.services.application_service | Application name attr: Company 5
2026-06-20 09:33:16,148 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133C7250>
2026-06-20 09:33:16,148 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B1D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 135932, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 23, 'role': 'Developer', 'id': 23, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 135932, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D1133979D0>}
2026-06-20 09:33:16,148 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D1133979D0>
2026-06-20 09:33:16,148 | DEBUG | app.api.applications | Route company_name: Company 5
2026-06-20 09:33:16,148 | DEBUG | app.services.application_service | Company Name: Company 6
2026-06-20 09:33:16,163 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,170 | DEBUG | app.services.application_service | company CREATED: ID is 24, name=Company 6
2026-06-20 09:33:16,170 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 24, 'user_id': 3}
2026-06-20 09:33:16,170 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133979D0>
2026-06-20 09:33:16,170 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,170 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133979D0>
2026-06-20 09:33:16,179 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D112E1B250>
2026-06-20 09:33:16,179 | DEBUG | app.repos.application_repository | company name after refresh: Company 6
2026-06-20 09:33:16,179 | DEBUG | app.services.application_service | Application company ID: 24
2026-06-20 09:33:16,179 | DEBUG | app.services.application_service | Application name attr: Company 6
2026-06-20 09:33:16,179 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133979D0>
2026-06-20 09:33:16,179 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B470>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 170165, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 24, 'role': 'Developer', 'id': 24, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 170165, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D112E1B250>}
2026-06-20 09:33:16,179 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D112E1B250>
2026-06-20 09:33:16,179 | DEBUG | app.api.applications | Route company_name: Company 6
2026-06-20 09:33:16,195 | DEBUG | app.services.application_service | Company Name: Company 7
2026-06-20 09:33:16,195 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,203 | DEBUG | app.services.application_service | company CREATED: ID is 25, name=Company 7
2026-06-20 09:33:16,203 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 25, 'user_id': 3}
2026-06-20 09:33:16,203 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D112ED5C90>
2026-06-20 09:33:16,203 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,205 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D112ED5C90>
2026-06-20 09:33:16,205 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D113397B50>
2026-06-20 09:33:16,205 | DEBUG | app.repos.application_repository | company name after refresh: Company 7
2026-06-20 09:33:16,205 | DEBUG | app.services.application_service | Application company ID: 25
2026-06-20 09:33:16,205 | DEBUG | app.services.application_service | Application name attr: Company 7
2026-06-20 09:33:16,205 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D112ED5C90>
2026-06-20 09:33:16,205 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B4D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 205143, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 25, 'role': 'Developer', 'id': 25, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 205143, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D113397B50>}
2026-06-20 09:33:16,205 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D113397B50>
2026-06-20 09:33:16,205 | DEBUG | app.api.applications | Route company_name: Company 7
2026-06-20 09:33:16,227 | DEBUG | app.services.application_service | Company Name: Company 8
2026-06-20 09:33:16,227 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,238 | DEBUG | app.services.application_service | company CREATED: ID is 26, name=Company 8
2026-06-20 09:33:16,238 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 26, 'user_id': 3}
2026-06-20 09:33:16,238 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D113396250>
2026-06-20 09:33:16,238 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,242 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D113396250>
2026-06-20 09:33:16,242 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D113363F90>
2026-06-20 09:33:16,242 | DEBUG | app.repos.application_repository | company name after refresh: Company 8
2026-06-20 09:33:16,242 | DEBUG | app.services.application_service | Application company ID: 26
2026-06-20 09:33:16,242 | DEBUG | app.services.application_service | Application name attr: Company 8
2026-06-20 09:33:16,242 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D113396250>
2026-06-20 09:33:16,242 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B4D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 242584, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 26, 'role': 'Developer', 'id': 26, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 242584, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D113363F90>}
2026-06-20 09:33:16,242 | DEBUG | app.api.applications | Route company: <app.models.company.Company object at 0x000001D113363F90>
2026-06-20 09:33:16,242 | DEBUG | app.api.applications | Route company_name: Company 8
2026-06-20 09:33:16,253 | DEBUG | app.services.application_service | Company Name: Company 9
2026-06-20 09:33:16,266 | DEBUG | app.services.application_service | Company Found: None
2026-06-20 09:33:16,271 | DEBUG | app.services.application_service | company CREATED: ID is 27, name=Company 9
2026-06-20 09:33:16,271 | DEBUG | app.services.application_service | FINAL APPLICATION DATA: {'role': 'Developer', 'status': <ApplicationStatus.APPLIED: 'applied'>, 'location': None, 'job_url': None, 'notes': None, 'company_id': 27, 'user_id': 3}
2026-06-20 09:33:16,271 | DEBUG | app.repos.application_repository | Repository application before add: <app.models.application.Application object at 0x000001D1133B39D0>
2026-06-20 09:33:16,271 | DEBUG | app.repos.application_repository | has company_name property: False
2026-06-20 09:33:16,271 | DEBUG | app.repos.application_repository | Repository application after refresh: <app.models.application.Application object at 0x000001D1133B39D0>
2026-06-20 09:33:16,271 | DEBUG | app.repos.application_repository | Company relation refresh after refresh: <app.models.company.Company object at 0x000001D112E4F4D0>
2026-06-20 09:33:16,282 | DEBUG | app.repos.application_repository | company name after refresh: Company 9
2026-06-20 09:33:16,282 | DEBUG | app.services.application_service | Application company ID: 27
2026-06-20 09:33:16,282 | DEBUG | app.services.application_service | Application name attr: Company 9
2026-06-20 09:33:16,282 | DEBUG | app.api.applications | Route result: <app.models.application.Application object at 0x000001D1133B39D0>
2026-06-20 09:33:16,282 | DEBUG | app.api.applications | Route result dictionary: {'_sa_instance_state': <sqlalchemy.orm.state.InstanceState object at 0x000001D11335B4D0>, 'status': <ApplicationStatus.APPLIED: 'applied'>, 'created_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 271385, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'deadline': None, 'notes': None, 'company_id': 27, 'role': 'Developer', 'id': 27, 'location': None, 'job_url': None, 'updated_at': datetime.datetime(2026, 6, 20, 7, 33, 16, 271385, tzinfo=zoneinfo.ZoneInfo(key='Africa/Johannesburg')), 'follow_up_date': None, 'user_id': 3, 'company': <app.models.company.Company object at 0x000001D112E4F4D0>}
